Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
21-07-24,Montreal West,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Pending,246,389,10807.07,TRUE,27,FALSE,27507.47,2712.8,9982
22-07-24,Montreal East,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Pending,401,4050,12925.98,TRUE,16,FALSE,74053.4,4505.6,10457
22-07-24,Montreal North,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Canceled,557,4772,13227.55,TRUE,14,FALSE,100599.81,3849.7,6107
23-07-24,Montreal East,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,327,3472,12777.37,TRUE,11,FALSE,77358.02,3435.9,6497
24-07-24,Montreal North,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,334,3259,14761.31,TRUE,6,FALSE,36353.52,4155.7,9983
25-07-24,Montreal East,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,923,4793,5937.92,FALSE,4,FALSE,177789.75,3407.6,6926
26-07-24,Montreal West,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Pending,461,2661,8817.6,TRUE,2,FALSE,83906.2,3322.5,6740
27-07-24,Montreal North,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,276,4050,1149.77,TRUE,10,FALSE,9754.55,3508.3,8073
27-07-24,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,625,2658,650.8,TRUE,3,FALSE,98520.91,3037.8,12046
28-07-24,Montreal South,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,316,2570,11129.33,TRUE,20,FALSE,13048.98,1518.2,7197
29-07-24,Montreal West,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Fulfilled,841,920,4547.42,TRUE,19,FALSE,82864.99,2032.7,10873
30-07-24,Montreal West,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,247,2097,7498.91,TRUE,24,FALSE,52399.81,3487.4,6671
31-07-24,Montreal South,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,562,3029,9852.67,TRUE,16,FALSE,47565.69,3565.1,6336
01-08-24,Montreal South,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,293,2242,14286.15,TRUE,27,FALSE,38076.92,3776.6,6939
01-08-24,Montreal North,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Pending,537,4767,7441.6,FALSE,8,FALSE,50612.02,2855.5,4883
02-08-24,Montreal East,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Pending,455,229,4421.35,TRUE,4,FALSE,41008.06,1135.4,9590
03-08-24,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,360,1540,16783.74,TRUE,29,FALSE,11546.03,3322.4,11608
04-08-24,Montreal North,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,865,4719,6994.28,TRUE,18,FALSE,88107.83,3267.5,8536
05-08-24,Montreal West,Home Appliances,Nova Distribution,Verdun Storage Facility,Pending,887,2382,8506.53,TRUE,19,FALSE,64079.65,3233.7,11299
06-08-24,Montreal South,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,745,3692,3741.17,FALSE,27,FALSE,33547.21,4393.7,9752
06-08-24,Montreal East,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,368,3721,18219.31,TRUE,25,FALSE,71442.07,2474.8,8747
07-08-24,Montreal South,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Fulfilled,540,319,2441.22,TRUE,15,TRUE,59140.73,714.4,6552
08-08-24,Montreal West,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,846,790,18868.18,TRUE,27,FALSE,106290.77,3369.5,8966
09-08-24,Montreal West,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,405,5139,8691.26,TRUE,24,FALSE,50512.11,4345.8,6732
10-08-24,Montreal East,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Pending,167,3363,4708.57,TRUE,27,FALSE,13462.17,4079.1,5463
11-08-24,Montreal South,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,735,2174,11520.03,FALSE,6,TRUE,94607.64,2062.2,9334
11-08-24,Montreal North,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,929,828,4474.76,TRUE,26,FALSE,102756.22,2934.2,11373
12-08-24,Montreal East,Consumer Electronics,Nova Distribution,Laval Distribution Center,Fulfilled,800,4149,6374.26,TRUE,5,FALSE,102051.52,5411.5,8921
13-08-24,Montreal North,Computer Peripherals,Nova Distribution,Laval Distribution Center,Canceled,617,4067,13317.05,TRUE,17,FALSE,87361.88,3966.1,6909
14-08-24,Montreal West,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Pending,73,2554,10429.51,TRUE,6,FALSE,9645.52,3047.3,8324
15-08-24,Montreal East,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,801,3807,2104.87,TRUE,10,FALSE,113217.12,2302.8,11757
16-08-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,331,917,1179.03,TRUE,19,FALSE,72871.58,2838.5,6596
16-08-24,Montreal West,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,949,4115,7651.98,TRUE,29,FALSE,163697.88,4474.3,7394
17-08-24,Montreal North,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,673,3892,2483.69,TRUE,10,FALSE,47259.25,3503.5,8110
18-08-24,Montreal North,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Canceled,868,3020,15785.62,TRUE,29,FALSE,66707.66,3695.6,7573
19-08-24,Montreal South,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,204,2913,2591.79,TRUE,10,FALSE,20853.85,3873.8,7759
20-08-24,Montreal South,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,1091,3682,2870.02,TRUE,16,FALSE,138689.52,3331.7,8850
21-08-24,Montreal West,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Pending,741,2441,8763.48,TRUE,10,FALSE,45871.1,2470,6305
21-08-24,Montreal South,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,646,1918,17112.69,TRUE,27,FALSE,72039.28,1740.9,9262
22-08-24,Montreal North,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Canceled,263,1331,10197.48,TRUE,22,FALSE,38633.17,3184,7019
23-08-24,Montreal South,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,72,3679,2582.38,TRUE,29,TRUE,14137.25,2190.7,11126
24-08-24,Montreal North,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Fulfilled,268,643,895.41,TRUE,9,FALSE,53425.83,1338.5,7806
25-08-24,Montreal East,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Fulfilled,565,1808,11875.31,TRUE,29,FALSE,91192.68,2745.6,5954
26-08-24,Montreal East,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Fulfilled,338,3481,12333.08,TRUE,4,FALSE,62679.95,2892.5,9245
26-08-24,Montreal West,Smart Devices,Nova Distribution,Verdun Storage Facility,Fulfilled,223,2945,16925.98,TRUE,27,FALSE,44928.89,2881.4,9186
27-08-24,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,988,2505,7617.12,TRUE,5,FALSE,95489.09,2385.7,9279
28-08-24,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Pending,393,2292,15932.37,TRUE,22,FALSE,34493.99,3341.4,5448
29-08-24,Montreal South,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,423,3319,18587.49,TRUE,20,FALSE,74161.54,3630.2,9995
30-08-24,Montreal South,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,654,3155,4502.89,TRUE,5,FALSE,93671.11,1734,6566
31-08-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Pending,161,693,4879.26,TRUE,5,FALSE,24625.1,1569.2,8238
31-08-24,Montreal East,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Pending,894,2639,13407.57,TRUE,6,FALSE,183788.46,2611.8,8681
01-09-24,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Canceled,992,1848,2038.91,TRUE,2,FALSE,103149.29,3714.1,10671
02-09-24,Montreal West,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,645,3824,5504.11,TRUE,12,FALSE,144245.36,4327.1,7035
03-09-24,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,365,2945,12914.91,TRUE,9,FALSE,28389.45,2378.2,11774
04-09-24,Montreal South,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Canceled,807,1300,3783.52,TRUE,2,TRUE,113717.8,2728.8,5892
05-09-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Pending,784,3415,1344.7,TRUE,19,TRUE,122357.45,2977.2,5924
06-09-24,Montreal East,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,266,1048,10033.02,TRUE,4,FALSE,17543.49,2566.3,10445
06-09-24,Montreal East,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,709,5416,14528.35,FALSE,29,FALSE,78818.15,3958.3,11215
07-09-24,Montreal South,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,442,1460,15402.7,TRUE,25,FALSE,83601.79,2960.3,9510
08-09-24,Montreal North,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,323,2702,14563.14,FALSE,26,FALSE,63454.71,4835,12390
09-09-24,Montreal West,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Pending,265,4487,7623.18,TRUE,27,TRUE,30992.6,2485.3,7068
10-09-24,Montreal West,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Fulfilled,831,803,4751.76,TRUE,13,FALSE,29791.18,935.1,7212
11-09-24,Montreal North,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,725,792,7266.61,TRUE,25,FALSE,116182.7,1659.5,5860
11-09-24,Montreal South,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Canceled,819,2256,885.89,TRUE,4,FALSE,97921.47,1985.1,9253
12-09-24,Montreal West,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,370,545,9801,FALSE,9,FALSE,10555.62,396.9,12428
13-09-24,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,744,109,2486.54,TRUE,7,FALSE,56814.99,687.2,11250
14-09-24,Montreal South,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,450,1153,7455.54,TRUE,11,FALSE,54912.64,2889.2,10833
15-09-24,Montreal East,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,352,3284,543.58,TRUE,21,FALSE,9386.03,5467,6654
16-09-24,Montreal South,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,52,3820,13485.78,TRUE,21,FALSE,1949.25,4347,8730
16-09-24,Montreal East,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,417,3249,8629.08,TRUE,23,FALSE,23247.59,2209.4,10057
17-09-24,Montreal South,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,942,1155,4846.86,TRUE,18,FALSE,68610.13,1112.9,11296
18-09-24,Montreal West,Consumer Electronics,Montelix Supply Co.,Verdun Storage Facility,Canceled,802,1143,16106.87,TRUE,16,FALSE,178568.42,2324,7381
19-09-24,Montreal North,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,148,2920,14447.99,TRUE,25,FALSE,12246.61,3511.8,6167
20-09-24,Montreal North,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,161,3026,6215.63,TRUE,22,FALSE,18831.68,4806.5,7787
21-09-24,Montreal East,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,176,4236,7738.84,TRUE,16,FALSE,16213.89,2655.9,10628
21-09-24,Montreal East,Home Appliances,Nova Distribution,Ville-Marie Hub,Canceled,1097,443,13946.44,TRUE,19,FALSE,92575.81,425.1,5606
22-09-24,Montreal South,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,253,230,10083.14,TRUE,28,FALSE,30813.52,1555.8,11135
23-09-24,Montreal West,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,510,3518,6880.02,TRUE,9,FALSE,51261.94,2986.5,6308
24-09-24,Montreal West,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,320,1762,12911.15,TRUE,7,FALSE,58512.24,2438.4,10452
25-09-24,Montreal West,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,61,2535,1139.66,TRUE,2,FALSE,9107.82,2276.6,8439
26-09-24,Montreal North,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Fulfilled,155,1088,5954.68,TRUE,19,FALSE,38503.52,881.3,7106
26-09-24,Montreal North,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,854,243,2616.13,TRUE,4,FALSE,105231.27,1376.3,10156
27-09-24,Montreal North,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,824,2759,16280.7,TRUE,22,FALSE,88817.02,1854.6,9804
28-09-24,Montreal South,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,314,941,15935.32,TRUE,14,FALSE,26479.64,569.6,6683
29-09-24,Montreal West,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,251,116,14975.97,TRUE,17,FALSE,5537.52,1517.7,7058
30-09-24,Montreal South,Home Appliances,Nova Distribution,Ville-Marie Hub,Pending,146,2967,7220.66,TRUE,10,FALSE,17356.83,3510.6,10146
01-10-24,Montreal South,Home Appliances,Nova Distribution,Ville-Marie Hub,Pending,178,5569,1126.34,FALSE,11,FALSE,35110.42,3103.3,9064
01-10-24,Montreal East,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,969,399,5251.71,TRUE,22,FALSE,112595.06,1468.4,10167
02-10-24,Montreal South,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Fulfilled,190,2573,3198.83,TRUE,16,FALSE,26065.78,1819.9,8467
03-10-24,Montreal North,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Canceled,761,1156,6736.54,TRUE,26,FALSE,162079.12,2138.9,6460
04-10-24,Montreal North,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,294,2018,13357.72,TRUE,14,FALSE,10844.52,3316.9,5645
05-10-24,Montreal East,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,194,3738,3231.56,TRUE,18,FALSE,30887.09,4195.9,9891
06-10-24,Montreal North,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,526,4236,7195.68,FALSE,21,FALSE,69271.71,3904.4,6622
06-10-24,Montreal South,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Canceled,312,3400,12541.69,FALSE,26,FALSE,74226.03,2161.7,9023
07-10-24,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,403,530,10092.16,TRUE,2,FALSE,83643.58,2668.4,7407
08-10-24,Montreal South,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,265,4188,14998.74,FALSE,4,FALSE,29220.5,4043.8,9766
09-10-24,Montreal East,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,865,3989,8453.45,TRUE,26,FALSE,40455.79,3060.1,6982
10-10-24,Montreal South,Smart Devices,Nova Distribution,Verdun Storage Facility,Fulfilled,437,730,8454.36,TRUE,25,FALSE,47562.35,2570.6,5469
11-10-24,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Pending,215,3952,14351.75,TRUE,19,FALSE,21201.75,4377.8,10540
11-10-24,Montreal North,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,391,4927,4855.74,TRUE,10,TRUE,29581.39,3781.4,8558
12-10-24,Montreal North,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,218,2791,4510.39,TRUE,7,FALSE,30474.62,1969.2,6938
13-10-24,Montreal West,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,553,1178,1773.66,TRUE,28,FALSE,65584.77,853.4,6778
14-10-24,Montreal East,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Fulfilled,584,158,9270.74,TRUE,4,FALSE,66817.42,411.6,6013
15-10-24,Montreal East,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Fulfilled,179,695,10664.15,TRUE,11,FALSE,25912.29,1408.3,8534
16-10-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Canceled,661,1399,10799.69,TRUE,8,FALSE,31184.68,1202.6,10035
17-10-24,Montreal South,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,183,1152,460.66,FALSE,25,FALSE,21070.98,689.2,5627
17-10-24,Montreal North,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Fulfilled,632,276,14382.87,TRUE,14,FALSE,103023.36,1146.5,6991
18-10-24,Montreal East,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,583,2253,16174.94,TRUE,12,FALSE,142205.09,2951.8,6513
19-10-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,756,3004,5280.59,TRUE,26,FALSE,134013.66,4016.5,9138
20-10-24,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,765,3760,2480.24,TRUE,26,FALSE,147097.56,3159.8,8497
21-10-24,Montreal West,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,595,2300,7896.85,TRUE,11,FALSE,21731.47,3128.1,4736
22-10-24,Montreal South,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Pending,811,3870,9982.23,TRUE,20,FALSE,83712.24,2280.4,7453
22-10-24,Montreal North,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,384,1349,12651.76,TRUE,1,FALSE,60698.42,2296.5,10763
23-10-24,Montreal North,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Fulfilled,906,2000,15533.73,TRUE,28,FALSE,152023.29,2973,10677
24-10-24,Montreal North,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Pending,364,3867,1434.29,TRUE,29,FALSE,29019.3,3485.9,9009
25-10-24,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,770,1548,11111.15,TRUE,10,FALSE,54909.93,1335.5,6370
26-10-24,Montreal West,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,758,1029,1462.26,TRUE,20,FALSE,18551.84,1615,6371
27-10-24,Montreal North,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,594,1357,7596.18,TRUE,3,FALSE,120609.74,1848.6,7423
27-10-24,Montreal South,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,1030,3083,1126.23,FALSE,29,TRUE,189690.88,3369.5,6576
28-10-24,Montreal East,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,978,4247,12504.18,TRUE,24,FALSE,124567.89,3180.8,5705
29-10-24,Montreal West,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,526,1221,11913.99,TRUE,11,FALSE,67571.54,3785.1,8335
30-10-24,Montreal North,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,748,4827,9216.94,TRUE,26,FALSE,40907.68,2155.3,8614
31-10-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,91,213,1927.29,FALSE,6,FALSE,11261.23,2435.5,8724
01-11-24,Montreal West,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,418,4255,8583.35,TRUE,29,FALSE,16637.89,3555.4,8105
01-11-24,Montreal South,Consumer Electronics,ElectraTech Inc.,Ville-Marie Hub,Canceled,402,2482,5619.99,TRUE,20,FALSE,18945.36,2783.7,8007
02-11-24,Montreal South,Home Appliances,Nova Distribution,Ville-Marie Hub,Pending,58,2305,3010.11,TRUE,16,FALSE,5353.52,2451.7,7042
03-11-24,Montreal West,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,188,3241,6486.47,FALSE,13,FALSE,26957,2492.6,10139
04-11-24,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,547,2996,14332.75,TRUE,22,FALSE,11214.67,1980,5168
05-11-24,Montreal North,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,391,1830,4299.89,TRUE,22,FALSE,67709.18,2596.1,6677
06-11-24,Montreal South,Home Appliances,Montelix Supply Co.,Verdun Storage Facility,Pending,317,3185,13327.1,TRUE,4,TRUE,13657.89,3152,8613
06-11-24,Montreal South,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,166,2292,2949.77,TRUE,16,FALSE,29562.6,2551.7,8604
07-11-24,Montreal North,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Pending,559,3829,12013.73,TRUE,10,FALSE,16634.26,4020,5866
08-11-24,Montreal East,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,487,5059,14118.63,TRUE,6,FALSE,80662.16,4048.3,8410
09-11-24,Montreal North,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Fulfilled,1142,4418,3476.05,TRUE,23,FALSE,151810.16,5452.3,10659
10-11-24,Montreal North,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,883,5472,10367.31,TRUE,1,FALSE,156384.26,2666.6,9437
11-11-24,Montreal South,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Pending,1010,743,8455.67,TRUE,19,FALSE,21178.06,960.3,7045
11-11-24,Montreal North,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,1076,938,11839.79,TRUE,16,FALSE,215781.35,2854.3,11703
12-11-24,Montreal North,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,438,4105,13499.98,TRUE,4,FALSE,94910.06,2265.1,7881
13-11-24,Montreal North,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Fulfilled,1126,208,9524.68,TRUE,16,FALSE,187513.16,2147.4,10687
14-11-24,Montreal North,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Pending,646,4119,939.4,TRUE,9,FALSE,111838.4,4949.9,10090
15-11-24,Montreal West,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,681,3592,6175.85,TRUE,4,FALSE,39829.1,2603.7,6878
16-11-24,Montreal North,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Pending,960,1615,11484.01,TRUE,18,TRUE,136663.28,3613.5,6782
16-11-24,Montreal West,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Pending,240,5051,11484.99,TRUE,9,FALSE,8470.09,5359.1,8667
17-11-24,Montreal East,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,949,3228,3841.78,TRUE,28,TRUE,79910.17,2462.7,8054
18-11-24,Montreal West,Home Appliances,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,1032,317,13338.49,TRUE,17,FALSE,121849.17,2497.9,7671
19-11-24,Montreal South,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Canceled,567,3930,16723.51,TRUE,27,FALSE,57561.86,3473,10934
20-11-24,Montreal East,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,623,2173,10214.92,TRUE,23,FALSE,106176.26,3235.1,8706
21-11-24,Montreal East,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Pending,87,2866,3690.72,TRUE,25,FALSE,14200.31,3804.3,9017
21-11-24,Montreal North,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Pending,608,3386,5409.25,TRUE,29,FALSE,68056.76,3797.1,5981
22-11-24,Montreal North,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,844,2306,7888.01,TRUE,10,FALSE,78710.8,2315.5,9687
23-11-24,Montreal North,Home Appliances,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,109,2233,4632.53,TRUE,15,FALSE,12343.84,2095.6,5085
24-11-24,Montreal South,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Canceled,82,2349,10166.18,FALSE,10,FALSE,4995.61,2445.5,7916
25-11-24,Montreal East,Computer Peripherals,Nova Distribution,Laval Distribution Center,Pending,1045,1628,1122.24,TRUE,15,TRUE,87198.61,2654.9,5643
26-11-24,Montreal West,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,878,2206,10882.68,TRUE,28,FALSE,107468.76,2830,5310
26-11-24,Montreal South,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Pending,233,3457,3523.45,TRUE,2,FALSE,31828.57,2634,6128
27-11-24,Montreal East,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,939,2160,17771.45,TRUE,26,FALSE,91578.31,2610.3,6100
28-11-24,Montreal East,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,250,2129,4661.88,TRUE,22,FALSE,17381.58,1299,6575
29-11-24,Montreal East,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Pending,939,166,13052.16,TRUE,9,FALSE,79418.68,2601.2,8161
30-11-24,Montreal West,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Pending,1072,3797,14047.76,FALSE,23,TRUE,75859.85,2399.8,7829
01-12-24,Montreal East,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,228,308,15507.96,FALSE,29,FALSE,19990.34,2185.4,7437
02-12-24,Montreal West,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,846,3145,5758.91,TRUE,2,FALSE,167042.42,5088.8,11365
02-12-24,Montreal West,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,840,4556,5520.51,TRUE,26,FALSE,221740,2694.2,8396
03-12-24,Montreal East,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Canceled,286,276,11757.45,TRUE,1,FALSE,43653.87,1477.8,5716
04-12-24,Montreal East,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,670,1806,9372.15,TRUE,2,FALSE,73322.53,2442.6,9744
05-12-24,Montreal East,Computer Peripherals,Nova Distribution,Laval Distribution Center,Pending,398,1953,931.74,TRUE,11,FALSE,27912.94,3435,5433
06-12-24,Montreal South,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Pending,368,3627,4859.45,TRUE,2,FALSE,49527.15,2380.7,7551
07-12-24,Montreal North,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Pending,75,785,8187.25,TRUE,23,FALSE,3708.54,1962.4,6453
07-12-24,Montreal East,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Canceled,187,3134,2440.55,TRUE,26,FALSE,8710.62,2268.5,5549
08-12-24,Montreal South,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,92,661,8145.79,TRUE,20,TRUE,16255.02,1916,8240
09-12-24,Montreal West,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,77,3971,12160.09,TRUE,17,TRUE,1759.37,2100.1,7333
